56.56677416,24.18973453,7.393535266,8.208464
56.55735519,24.19656018,7.545834754,7.323018
56.61375713,24.25480651,7.217771204,7.339084
56.64280847,24.13809124,3.511364593,11.468399
56.66398645,24.10300109,7.418396936,9.191837
56.47725539,24.25264713,0.448485535,10.442434
56.68407723,24.31273732,3.360989704,10.441549
56.53194724,24.06171002,7.7087871,10.471946
56.43515234,24.22011205,7.431570318,10.400532
56.43013393,24.26993895,3.733069925,11.679286
56.51666401,24.04543511,1.098320885,10.776446
56.7456149,24.08917622,2.566245042,11.948313
56.66420575,24.02948625,7.350862524,11.964892
56.42257403,24.28839748,7.762786109,9.312448
56.74846681,24.33129261,1.144662453,10.915433
56.79198513,24.27645979,7.320286279,9.368323
56.46524224,24.03868258,7.226025315,7.818111
56.45679252,24.36754753,9.47796016,3.8070912
56.81909556,24.12816067,10.64316816,8.601543
56.37159854,24.24539399,0.353089326,11.517201
56.39757957,24.08301737,7.503006635,9.981662
56.83069747,24.1389262,7.3470686,8.231667
56.4075502,24.3354641,9.662704411,7.146499
56.74838518,24.38436428,2.61791258,10.691329
56.83775692,24.11607368,7.444952561,6.2838345
56.61848124,24.43374538,7.37347028,10.8633795
56.64547058,23.96274591,1.64724973,11.594523
56.33119579,24.18010284,3.165676467,10.564678
56.58166916,23.94815019,9.478144378,4.090774
56.76765516,23.99501921,7.369924892,8.322883
56.75118986,23.98353511,0.948384728,11.439081
56.4566774,24.42658727,1.17865478,10.4208975
56.8728112,24.28813676,7.166029341,6.7984514
56.87124721,24.1049405,7.968840142,2.7730389
56.89811479,24.21536496,0.587720513,11.9997
56.35902448,24.03495124,7.384428664,8.005559
56.42449369,24.43132298,7.311593602,11.08914
56.30212773,24.12499727,0.777802778,11.396367
56.91815765,24.1492568,1.81751422,11.315969
56.91984139,24.1380271,2.772802694,11.516615
56.27733515,24.26331582,8.0033936,8.537581
56.92959354,24.28208488,2.159775745,11.6951065
56.3936837,24.46311329,7.435439811,8.540198
56.82751359,24.45371833,0.853105475,11.171351
56.91861362,24.36436237,7.316612651,10.398834
56.51217736,24.52770351,7.34534678,6.4089994
56.63298468,23.86168498,5.665516968,10.77819
56.87119899,24.43301222,0.48596413,11.115068
56.74758189,24.51991992,7.05978635,6.786959
56.91617457,24.00333629,1.564340839,10.24815
56.82106435,23.91416017,0.425396524,10.231952
56.39994251,24.50019501,1.595266196,11.85393
56.63926039,23.84729208,0.814620351,11.631223
56.21900086,24.11313909,8.704054073,3.6412394
56.20477929,24.16327389,0.720013406,10.593347
56.84992555,23.91427752,7.283048226,9.73422
56.85181836,23.91448399,7.195810035,7.273158
56.59455049,24.569956,7.180470289,10.296782
56.9623681,24.36739049,0.261067615,10.730732
56.47708147,24.5543117,7.565820862,5.7392497
56.20098932,24.28927388,7.523388376,5.4266515
56.99700747,24.09914967,6.472217255,10.177448
56.99745353,24.09881516,--,11.258143
56.30215999,24.46706985,8.96905582,4.236967
56.18336554,24.23100971,7.397034568,11.190211
57.00716452,24.08789555,0.804043885,11.349313
57.02996634,24.14186636,--,9.18312
56.29073186,24.48433341,5.856493216,10.737632
56.891515,24.50420042,0.37626327,11.881661
57.02059535,24.07175868,1.038016309,11.752175
56.23507507,24.43241115,7.422778448,10.273763
56.65709372,23.78751612,7.399871171,10.038034
56.549076,24.62212528,7.528025263,11.404611
56.96895125,23.94103047,7.415387497,9.75268
56.81716075,23.81888604,10.13550657,10.671535
56.89786113,24.53605515,1.847788151,9.766432
57.05657381,24.31821814,6.992730254,8.201289
56.8701551,24.55691003,0.537177779,9.51209
56.14683633,24.06275367,0.696278778,10.715518
56.17221262,24.39942924,6.635535083,11.459787
56.22443017,23.92109211,7.186253009,10.587136
56.85035765,24.58823486,7.830582957,7.6179986
56.83746003,23.80314741,7.127110734,6.981759
56.79109807,23.78255306,6.366023243,9.335561
56.4174937,24.62703861,7.568906834,9.586493
57.05240716,23.99914112,0.423327548,11.140557
57.0798312,24.06155246,0.670496037,11.647954
56.76491851,24.63713529,1.203390204,9.876775
56.0982205,24.13244518,7.208051337,8.962649
56.26374878,23.83921566,7.280531682,11.68959
56.08114056,24.26068371,2.033853494,11.660717
56.41428089,23.754102,7.346930987,11.889382
57.02957509,24.47403651,0.517702853,11.821625
57.12932697,24.27414453,1.647792217,10.989933
57.00286563,23.87881784,0.750774324,10.703776
57.10911288,24.04818882,7.379283401,9.894127
56.1072562,24.39450367,7.952291144,8.112242
56.06872863,24.27271193,3.18818643,10.416583
56.25474663,24.58498484,0.5625321,10.6698265
57.14508064,24.18099151,4.746006287,8.9438715
57.12549694,24.3453314,7.840308197,6.9237204
56.0612575,24.1014422,6.949594978,11.048224
56.06105599,24.10192068,7.173243564,10.871961
56.1641656,24.51060047,3.903363365,10.970018
56.10123006,24.42621574,0.771981533,10.306823
56.041355,24.24703783,3.026421552,10.074388
56.82126545,23.72663453,14.9643617,6.8493
56.86058208,24.65842206,2.422768555,8.800345
56.85953336,24.6600652,2.085631479,10.970497
56.05451969,24.03062221,7.52831185,11.164752
56.05315825,24.03159793,7.037055815,11.8450365
57.07140079,23.89015682,7.321315035,10.239899
56.02025981,24.27532545,7.34694823,11.209154
56.43560079,24.71386864,0.568868036,9.580821
56.05379065,24.40428366,5.241338774,10.229003
57.17736652,24.33131168,1.370602301,10.42774
56.00092628,24.20073449,10.26065045,11.163269
56.65747999,24.74748435,7.603623324,11.588625
55.99805375,24.14774461,2.777623792,10.0916195
57.20405883,24.26718036,6.966932356,10.699402
56.02242246,24.39671775,0.362284925,11.594223
55.98053021,24.25028981,1.936348014,9.75218
56.86188696,23.67813316,7.604931016,7.7320957
57.22901743,24.14136765,3.28746683,11.397654
56.64258762,23.6238281,7.148459965,8.025201
57.16836476,24.4555521,1.542058361,11.770024
56.27210738,23.70247235,7.349525524,8.880561
56.32343743,24.72455754,2.15180527,11.39592
55.96136337,24.24729889,7.623618789,11.105286
56.10957605,24.589507,7.406551315,11.258368
56.46131624,23.62083182,3.016901791,11.358797
57.2337842,24.02388782,0.943708466,10.921241
55.99639518,24.45452992,3.419007184,11.837176
56.7289157,24.79614094,7.345342084,10.409135
56.03112855,24.51990627,0.200870119,11.813737
56.01485492,24.50404812,7.378027754,10.528545
56.98327358,23.69597647,4.057945874,11.515564
56.85547121,23.63109802,1.189285045,11.6368885
55.94939659,24.03906575,3.116770788,11.116849
56.7240412,23.58336016,7.410569251,10.383268
57.14800278,23.81913722,0.652983254,10.664014
55.9302639,24.37439577,7.226433157,8.186488
55.99510801,23.88253345,7.385698515,9.533586
56.76490202,24.81976521,--,8.336549
57.29900961,24.23547746,3.673465845,11.830066
57.29682771,24.13650491,7.722945189,5.1857038
57.2904705,24.0531219,--,8.238893
56.19239104,24.73017802,1.25166315,11.874818
57.29068442,24.05321808,8.429236085,3.5312312
55.98696269,24.53258265,0.742960468,11.619273
56.00121818,24.55679934,7.41813732,8.027895
56.90427357,23.60886046,5.209378413,7.395449
57.29830411,24.38541196,1.901878726,11.819791
57.16449616,23.77840203,1.090060117,11.510346
57.32991158,24.25332379,1.084172822,11.684012
57.00494779,23.64317958,2.4442756,11.622597
57.24758989,23.8862857,0.435354315,11.334334
56.53250508,24.86669822,7.14857491,11.9505205
56.57754643,24.87067061,0.80241761,11.077531
56.63406365,24.87052326,4.671348276,9.75491
56.23560985,24.78772343,1.256913242,11.372999
57.23748423,23.85688256,11.57251875,6.369063
56.58176372,23.52136493,3.063404578,11.908692
56.84482104,23.55442088,3.715638429,10.7203
57.32010393,24.39593958,6.966707473,7.5111723
57.06218856,23.6515697,0.678265551,11.610876
56.78572846,24.87158577,3.936302914,11.90386
57.35836524,24.24750283,7.355163034,7.940643
57.32500172,24.41479491,2.512197259,11.65844
56.29067986,24.83906338,7.340473905,5.6231275
56.85691882,23.54205141,1.836338299,9.918494
57.34071384,24.38075866,7.040344925,6.589043
57.2032114,24.63483608,4.913737512,10.566325
56.09843551,23.66897895,1.468267836,10.415842
55.82953376,24.25308362,0.256747912,11.522365
57.16418268,24.68257433,4.692398994,11.600036
56.66777397,23.49754171,7.220920106,11.9679785
57.07051868,23.63659068,7.095886636,9.986124
56.20145151,23.58992269,1.427286231,8.979438
56.54022819,24.90930112,0.193492961,11.135774
57.30087212,23.88659387,7.448522517,8.087943
57.29120624,23.86810108,3.455376592,11.944607
56.5750593,23.48646362,7.118531405,10.361045
56.75600715,23.49474767,7.46050783,11.268925
56.92530655,23.54373803,2.787434868,8.416334
56.35062644,24.88578553,7.280298496,9.562554
56.42558867,24.90579423,5.507269643,9.364542
56.40306102,24.90192563,1.075453775,9.948633
57.10510403,23.63629376,5.121184432,11.523242
56.72912119,24.9222122,3.628263217,10.914144
56.1699193,24.81834024,7.408644203,9.712552
55.83154963,24.4159671,4.630657676,11.873816
56.05255305,24.73753221,3.193668318,11.154561
56.32240369,24.8884839,1.971715369,11.840519
